Position,Track Name,Artist,Streams,URL,date
118,Go Flex,Post Malone,1595369,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2/26/17
119,Thumbs,Sabrina Carpenter,1594636,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,2/26/17
120,Panda,Desiigner,1593292,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,2/26/17
121,Exchange,Bryson Tiller,1593179,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2/26/17
122,Don't,Bryson Tiller,1586570,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2/26/17
123,No Flockin',Kodak Black,1583411,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,2/26/17
124,Used to This (feat. Drake),Future,1552312,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,2/26/17
125,Party (feat. Usher & Gucci Mane),Chris Brown,1546751,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,2/26/17
126,beibs in the trap,Travis Scott,1540370,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2/26/17
127,Damage,Future,1533370,https://open.spotify.com/track/7y06b4wdIvUa5mEiEClTA3,2/26/17
128,Ride,Twenty One Pilots,1531886,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,2/26/17
129,Scars To Your Beautiful,Alessia Cara,1528256,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,2/26/17
130,Shed a Light,Robin Schulz,1499977,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,2/26/17
131,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1491425,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,2/26/17
132,Jumpman,Drake,1479292,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,2/26/17
133,Lights Down Low,MAX,1476270,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori,2/26/17
134,Super Trapper,Future,1470389,https://open.spotify.com/track/5e0RPsQUTQu0A29wqD6bZR,2/26/17
135,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,1468126,https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi,2/26/17
136,Neighbors,J. Cole,1467676,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2/26/17
137,Cold Water (feat. Justin Bieber & MØ),Major Lazer,1461098,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2/26/17
138,Outlet,Desiigner,1460620,https://open.spotify.com/track/6E39QsoWB7JjphPF9xCQSN,2/26/17
139,Litty (feat. Tory Lanez),Meek Mill,1459590,https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK,2/26/17
140,PRBLMS,6LACK,1452336,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,2/26/17
141,Six Feet Under,The Weeknd,1451401,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,2/26/17
142,Deja Vu,Post Malone,1449479,https://open.spotify.com/track/0H8XeaJunhvpBdBFIYi6Sh,2/26/17
143,It's Gotta Be You,Isaiah Firebrace,1449032,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2/26/17
144,All Night (feat. Knox Fortune),Chance the Rapper,1448289,https://open.spotify.com/track/60xaS8mYBKUW4VQQ666N0T,2/26/17
145,All We Know,The Chainsmokers,1443494,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2/26/17
146,I'm so Groovy,Future,1427624,https://open.spotify.com/track/4lozYCMRLtEc46exlhoK2Q,2/26/17
147,Solo,Future,1425725,https://open.spotify.com/track/73grS4MZ4rHwa7CJOihO73,2/26/17
148,I Miss You,Grey,1420402,https://open.spotify.com/track/1sl5tSzfK1JrcQIcA8rYDy,2/26/17
149,Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,1401056,https://open.spotify.com/track/0q5DrtpnnGpOvBy5nnPMbe,2/26/17
150,Stressed Out,Twenty One Pilots,1395066,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,2/26/17
151,Fresh Air,Future,1389235,https://open.spotify.com/track/70nMgdn0StiYRaDqTGJeCO,2/26/17
152,Good Drank,2 Chainz,1385895,https://open.spotify.com/track/39pS70eeDvyCAF3t8NAlVV,2/26/17
153,Chantaje (feat. Maluma),Shakira,1379099,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2/26/17
154,Testify,Future,1356037,https://open.spotify.com/track/40FrkaBaV1XUfpUH1W6319,2/26/17
155,Million Reasons,Lady Gaga,1351112,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2/26/17
156,One Night,Lil Yachty,1344723,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,2/26/17
157,Love Me Now,John Legend,1336658,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,2/26/17
158,Jump Out The Window,Big Sean,1326244,https://open.spotify.com/track/1jQsKN68yE94tMYml0wHMd,2/26/17
159,Treat You Better,Shawn Mendes,1323757,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,2/26/17
160,OOOUUU,Young M.A,1322377,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,2/26/17
161,Death of a Bachelor,Panic! At The Disco,1303939,https://open.spotify.com/track/1BECwm5qkaBwlbfo4kpYx8,2/26/17
162,Hallucinating,Future,1291888,https://open.spotify.com/track/2zGvXOnaY9owBpYz3ZLjw5,2/26/17
163,Look At Me!,XXXTENTACION,1291836,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,2/26/17
164,Die For You,The Weeknd,1282266,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2/26/17
165,Magic,Thomas Gold,1277883,https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7,2/26/17
166,"i hate u, i love u (feat. olivia o'brien)",gnash,1276550,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,2/26/17
167,Sidewalks,The Weeknd,1273159,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,2/26/17
168,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,1268489,https://open.spotify.com/track/3ZLyt2ndLFBh148XRYjYYZ,2/26/17
169,The Hills,The Weeknd,1261833,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,2/26/17
170,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1261783,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,2/26/17
171,First Day Out,Tee Grizzley,1259488,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,2/26/17
172,There He Go,Kodak Black,1257466,https://open.spotify.com/track/6canmpFnLHVUzvVWAodifz,2/26/17
173,How Far I'll Go,Auli'i Cravalho,1249552,https://open.spotify.com/track/6mb6lVLNrcUgLnEN8QnDJd,2/26/17
174,I Would Like,Zara Larsson,1243327,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,2/26/17
175,Thinking out Loud,Ed Sheeran,1242080,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2/26/17
176,Zoom,Future,1238955,https://open.spotify.com/track/7iAiOtm19uRwipMm7TH6lw,2/26/17
177,Work,Rihanna,1230097,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,2/26/17
178,My Shit,A Boogie Wit da Hoodie,1229733,https://open.spotify.com/track/5uQOauh47VFt3B2kV9kRXw,2/26/17
179,Call Casting,Migos,1218898,https://open.spotify.com/track/0jOfl1nZf6sVBTG08Q4brn,2/26/17
180,'Till I Collapse,Eminem,1214260,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,2/26/17
181,Shining (feat. Beyoncé & Jay-Z),DJ Khaled,1208935,https://open.spotify.com/track/3OoZagIW3YK8vjt0ws6NOI,2/26/17
182,Better Man,Little Big Town,1204569,https://open.spotify.com/track/23TxRN09aR1RB0G0tFoT0b,2/26/17
183,What They Want,Russ,1203798,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2/26/17
184,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1195944,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2/26/17
185,"Me, Myself & I",G-Eazy,1195554,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,2/26/17
186,Make Love,Gucci Mane,1193145,https://open.spotify.com/track/2KlDzyTJVmOlH1sVTuPcSF,2/26/17
187,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1185385,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,2/26/17
188,Sacrifices,Big Sean,1185370,https://open.spotify.com/track/1r0faljjM2b876iNoaDUh5,2/26/17
189,How Would You Feel (Paean),Ed Sheeran,1177561,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2/26/17
190,Wet Dreamz,J. Cole,1173100,https://open.spotify.com/track/6Ius4TC0L3cN74HT7ENE6e,2/26/17
191,This Town,Niall Horan,1171561,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,2/26/17
192,High Demand,Future,1165656,https://open.spotify.com/track/3CyICSGQGqUaFeYvMJgpnt,2/26/17
193,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1150029,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2/26/17
194,Angels (feat. Saba),Chance the Rapper,1148549,https://open.spotify.com/track/0jx8zY5JQsS4YEQcfkoc5C,2/26/17
195,Ni**as In Paris,JAY-Z,1144956,https://open.spotify.com/track/2KpCpk6HjXXLb7nnXoXA5O,2/26/17
196,Into You,Ariana Grande,1144481,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,2/26/17
197,Roses (feat. ROZES),The Chainsmokers,1142663,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2/26/17
198,Photograph,Ed Sheeran,1141241,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2/26/17
199,Immortal,J. Cole,1138021,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,2/26/17
200,F*ck Up Some Commas,Future,1136251,https://open.spotify.com/track/49zD0wr2S3d0lZPib0K4e1,2/26/17
1,Shape of You,Ed Sheeran,14514004,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,3/5/17
2,iSpy (feat. Lil Yachty),KYLE,8766667,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,3/5/17
3,That's What I Like,Bruno Mars,8295295,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,3/5/17
4,Bad and Boujee (feat. Lil Uzi Vert),Migos,7536649,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,3/5/17
5,Mask Off,Future,7276281,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,3/5/17
6,Something Just Like This,The Chainsmokers,7199494,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,3/5/17
7,Galway Girl,Ed Sheeran,7180819,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,3/5/17
8,It Ain't Me (with Selena Gomez),Kygo,7063835,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,3/5/17
9,Tunnel Vision,Kodak Black,6994936,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,3/5/17
10,Castle on the Hill,Ed Sheeran,6692699,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,3/5/17
11,Bounce Back,Big Sean,6655865,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,3/5/17
12,Congratulations,Post Malone,6555279,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,3/5/17
13,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,6202596,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,3/5/17
14,Issues,Julia Michaels,6080178,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,3/5/17
15,Perfect,Ed Sheeran,6036976,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,3/5/17
16,Paris,The Chainsmokers,5907607,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,3/5/17
17,Dive,Ed Sheeran,5859292,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,3/5/17
18,Stay (with Alessia Cara),Zedd,5853518,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,3/5/17
19,Happier,Ed Sheeran,5699079,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,3/5/17
20,Green Light,Lorde,5614362,https://open.spotify.com/track/0gbBzIqrECJOEPvQJIBFs5,3/5/17
21,Slide (feat. Frank Ocean & Migos),Calvin Harris,5511187,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,3/5/17
22,New Man,Ed Sheeran,5359985,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,3/5/17
23,T-Shirt,Migos,5333609,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,3/5/17
24,What Do I Know?,Ed Sheeran,5172564,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,3/5/17
25,Fake Love,Drake,5161133,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,3/5/17
26,Body Like A Back Road,Sam Hunt,4433530,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,3/5/17
27,I Feel It Coming,The Weeknd,4422305,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,3/5/17
28,Hearts Don't Break Around Here,Ed Sheeran,4369394,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk,3/5/17
29,Eraser,Ed Sheeran,4349734,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,3/5/17
30,Swang,Rae Sremmurd,4335464,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,3/5/17
31,Barcelona,Ed Sheeran,4256012,https://open.spotify.com/track/3Lfiu5sZ4M4B6JaKMBc0FU,3/5/17
32,Supermarket Flowers,Ed Sheeran,4252540,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,3/5/17
33,Location,Khalid,4248775,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,3/5/17
34,How Would You Feel (Paean),Ed Sheeran,4238005,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,3/5/17
35,Starboy,The Weeknd,4195730,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,3/5/17
36,Say You Won't Let Go,James Arthur,4148261,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,3/5/17
37,Cold,Maroon 5,4095828,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,3/5/17
38,Selfish (feat. Rihanna),Future,4064484,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,3/5/17
39,Chained To The Rhythm,Katy Perry,4038271,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,3/5/17
40,Believer,Imagine Dragons,3975490,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,3/5/17
41,Nancy Mulligan,Ed Sheeran,3975244,https://open.spotify.com/track/35QZaWQRkmnAVqBF1TLCxQ,3/5/17
42,Closer,The Chainsmokers,3879822,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,3/5/17
43,Scared to Be Lonely,Martin Garrix,3717465,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,3/5/17
44,Bibia Be Ye Ye,Ed Sheeran,3682850,https://open.spotify.com/track/6SznMYPQJHzr3IwsAHLId2,3/5/17
45,Look At Me!,XXXTENTACION,3619282,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,3/5/17
46,Love On The Brain,Rihanna,3614749,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,3/5/17
47,Bad Things (with Camila Cabello),Machine Gun Kelly,3612668,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,3/5/17
48,Caroline,Aminé,3548672,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,3/5/17
49,Save Myself,Ed Sheeran,3524386,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj,3/5/17
50,Moves,Big Sean,3450551,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,3/5/17
51,goosebumps,Travis Scott,3415123,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,3/5/17
52,All Time Low,Jon Bellion,3245567,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,3/5/17
53,"How Far I'll Go - From ""Moana""",Alessia Cara,3241922,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,3/5/17
54,Comin Out Strong (feat. The Weeknd),Future,3225561,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,3/5/17
55,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,3065043,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,3/5/17
56,Black Beatles,Rae Sremmurd,3043561,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,3/5/17
57,Redbone,Childish Gambino,3007770,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,3/5/17
58,No Heart,21 Savage,2939106,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,3/5/17
59,Call On Me - Ryan Riback Extended Remix,Starley,2924654,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,3/5/17
60,X (feat. Future),21 Savage,2922329,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,3/5/17
61,Both (feat. Drake),Gucci Mane,2890213,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,3/5/17
62,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2884436,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,3/5/17
63,Despacito (Featuring Daddy Yankee),Luis Fonsi,2867453,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,3/5/17
64,Party Monster,The Weeknd,2853376,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,3/5/17
65,Weak,AJR,2835341,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,3/5/17
66,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2740422,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,3/5/17
67,24K Magic,Bruno Mars,2681301,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,3/5/17
68,Rolex,Ayo & Teo,2652775,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,3/5/17
69,Slippery (feat. Gucci Mane),Migos,2434172,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,3/5/17
70,One Dance,Drake,2406213,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,3/5/17
71,Down,Marian Hill,2346399,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,3/5/17
72,I Got You,Bebe Rexha,2345230,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,3/5/17
73,All Night,The Vamps,2328506,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,3/5/17
74,Deja Vu,J. Cole,2317990,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,3/5/17
75,Losin Control,Russ,2306176,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,3/5/17
76,No Favors,Big Sean,2264886,https://open.spotify.com/track/1MksGqIztTT6M9R1ErKVs8,3/5/17
77,Don't Leave,Snakehips,2210522,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,3/5/17
78,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2206809,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,3/5/17
79,Make Me (Cry),Noah Cyrus,2201316,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,3/5/17
80,Sneakin’,Drake,2193683,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,3/5/17
81,Kelly Price (feat. Travis Scott),Migos,2170875,https://open.spotify.com/track/204U3zjm9kkzX25Pr4Rdld,3/5/17
82,Low Life (feat. The Weeknd),Future,2154479,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,3/5/17
83,Selfish,PnB Rock,2135959,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,3/5/17
84,pick up the phone,Young Thug,2128007,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,3/5/17
85,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2088175,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,3/5/17
86,White Iverson,Post Malone,2085345,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,3/5/17
87,Just Hold On,Steve Aoki,2072474,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,3/5/17
88,You Was Right,Lil Uzi Vert,2045547,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,3/5/17
89,Starving,Hailee Steinfeld,2031672,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,3/5/17
90,Rent Money,Future,2018017,https://open.spotify.com/track/4Zxdw0Hno7YDu0IzvY76Qo,3/5/17
91,Solo Dance,Martin Jensen,1984793,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,3/5/17
92,History,Olivia Holt,1983075,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,3/5/17
93,The Other,Lauv,1909638,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,3/5/17
94,Sunset Lover,Petit Biscuit,1905809,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,3/5/17
95,Draco,Future,1890587,https://open.spotify.com/track/67dyMPOUsbZ9Yg06PnfAAh,3/5/17
96,Side To Side,Ariana Grande,1886373,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,3/5/17
97,Heathens,Twenty One Pilots,1882771,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,3/5/17
98,Water Under the Bridge,Adele,1862716,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,3/5/17
99,No Role Modelz,J. Cole,1824970,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,3/5/17
100,Sooner Or Later,Aaron Carter,1821626,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,3/5/17
101,Some Way,NAV,1816784,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo,3/5/17
102,Good Drank,2 Chainz,1775851,https://open.spotify.com/track/39pS70eeDvyCAF3t8NAlVV,3/5/17
103,In the Name of Love,Martin Garrix,1758695,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,3/5/17
104,Cake - Challenge Version,Flo Rida,1749723,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,3/5/17
105,Water,Ugly God,1749019,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt,3/5/17
106,Oceans Away,A R I Z O N A,1742336,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,3/5/17
107,Let Me Love You,DJ Snake,1739294,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,3/5/17
108,Don't Wanna Know,Maroon 5,1729852,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,3/5/17
109,Romantic - NOTD Remix,Stanaj,1727678,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,3/5/17
110,Get Right Witcha,Migos,1713389,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj,3/5/17
111,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,1693576,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,3/5/17
112,Too Many Years,Kodak Black,1665331,https://open.spotify.com/track/0BU7nIcCZxYSE0hYcc5oZz,3/5/17
113,Too Good,Drake,1662948,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,3/5/17
114,Go Flex,Post Malone,1658505,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,3/5/17
115,Mercy,Shawn Mendes,1646590,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,3/5/17
116,Reminder,The Weeknd,1644310,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,3/5/17
117,Controlla,Drake,1629741,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,3/5/17
118,Needed Me,Rihanna,1629120,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,3/5/17
119,Come and See Me (feat. Drake),PARTYNEXTDOOR,1626501,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd,3/5/17
120,"Gucci On My (feat. 21 Savage, YG & Migos)",Mike WiLL Made-It,1625600,https://open.spotify.com/track/3IHZc2GclRu5nJpTqty7MY,3/5/17
121,Running Back (feat. Lil Wayne),Wale,1621548,https://open.spotify.com/track/2h3i5tGUl6hMu572umjcGo,3/5/17
122,Exchange,Bryson Tiller,1620722,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,3/5/17
123,Don't,Bryson Tiller,1615781,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,3/5/17
124,Don't Let Me Down (feat. Daya),The Chainsmokers,1611907,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,3/5/17
125,Money Longer,Lil Uzi Vert,1605491,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,3/5/17
126,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,1600533,https://open.spotify.com/track/53MHr9cjIlwet0mpmqNvjC,3/5/17
127,PRBLMS,6LACK,1595931,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,3/5/17
128,September Song,JP Cooper,1591255,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,3/5/17
129,beibs in the trap,Travis Scott,1589682,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,3/5/17
130,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1589103,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,3/5/17
131,No Flockin',Kodak Black,1585237,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,3/5/17
132,Sorry,Future,1579609,https://open.spotify.com/track/1gb6riq7CCP5clGpSD0XPH,3/5/17
133,Party (feat. Usher & Gucci Mane),Chris Brown,1569616,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,3/5/17
134,Panda,Desiigner,1560035,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,3/5/17
135,Thumbs,Sabrina Carpenter,1553201,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,3/5/17
